enrollee_id,enrolled_university,education_level,major_discipline
30223,no_enrollment,Graduate,STEM
26696,no_enrollment,Masters,STEM
4308,Full time course,Graduate,STEM
2502,Full time course,Masters,STEM
14359,Full time course,Graduate,STEM
25738,no_enrollment,Graduate,STEM
28120,no_enrollment,High School,
29818,no_enrollment,Masters,Humanities
12955,no_enrollment,High School,
30074,Full time course,High School,
18763,no_enrollment,Graduate,STEM
26851,no_enrollment,Masters,STEM
18467,no_enrollment,Masters,STEM
28114,no_enrollment,Graduate,STEM
13886,no_enrollment,Graduate,Humanities
5844,Full time course,Graduate,STEM
29850,no_enrollment,Graduate,STEM
18399,no_enrollment,Graduate,STEM
29679,no_enrollment,Masters,STEM
17381,no_enrollment,Graduate,STEM
32405,Full time course,Graduate,Other
11931,Part time course,,
25458,Full time course,High School,
28525,no_enrollment,Graduate,STEM
15100,Part time course,Graduate,STEM
21448,no_enrollment,Graduate,STEM
929,no_enrollment,Masters,STEM
28154,no_enrollment,Graduate,STEM
21412,no_enrollment,Graduate,Humanities
27505,no_enrollment,Graduate,STEM
1225,no_enrollment,High School,
29121,no_enrollment,High School,
10751,no_enrollment,Graduate,STEM
32884,Full time course,Graduate,STEM
9576,no_enrollment,Graduate,STEM
4826,no_enrollment,Phd,STEM
9133,Part time course,High School,
23649,no_enrollment,Graduate,STEM
26485,no_enrollment,Primary School,
1728,Full time course,High School,
3735,no_enrollment,Graduate,STEM
30480,Part time course,Graduate,STEM
32291,no_enrollment,Graduate,STEM
31821,no_enrollment,Graduate,STEM
6477,no_enrollment,Graduate,STEM
4163,no_enrollment,Graduate,STEM
10373,Full time course,High School,
24602,no_enrollment,Graduate,STEM
4058,no_enrollment,Graduate,STEM
6828,Full time course,Masters,STEM
30154,Full time course,High School,
15519,no_enrollment,Graduate,STEM
11714,Full time course,Graduate,STEM
11303,no_enrollment,Masters,STEM
17594,no_enrollment,Graduate,STEM
22633,no_enrollment,Masters,STEM
8973,Full time course,Graduate,STEM
7907,no_enrollment,Graduate,STEM
14467,Full time course,Graduate,STEM
12175,Full time course,Graduate,STEM
32361,no_enrollment,Masters,STEM
20355,no_enrollment,Graduate,STEM
2341,Part time course,High School,
4246,no_enrollment,Graduate,STEM
13691,no_enrollment,Graduate,STEM
26702,no_enrollment,Graduate,STEM
16070,no_enrollment,High School,
4396,no_enrollment,Masters,STEM
3179,Full time course,Masters,STEM
23361,Part time course,Graduate,STEM
659,no_enrollment,Graduate,STEM
3570,no_enrollment,,
13618,Part time course,Graduate,STEM
24326,no_enrollment,Graduate,STEM
1720,Full time course,Graduate,STEM
23611,no_enrollment,Graduate,STEM
23811,no_enrollment,Graduate,Business Degree
29177,Part time course,High School,
19148,no_enrollment,Masters,STEM
28918,no_enrollment,Graduate,STEM
32284,Full time course,High School,
18269,no_enrollment,Graduate,STEM
9735,no_enrollment,Graduate,STEM
8482,Full time course,Graduate,STEM
15896,no_enrollment,Graduate,STEM
33136,Full time course,Graduate,STEM
28038,no_enrollment,Graduate,STEM
309,Full time course,Masters,STEM
22959,no_enrollment,Graduate,STEM
16737,no_enrollment,Graduate,STEM
23382,Full time course,Graduate,STEM
16396,no_enrollment,Graduate,STEM
3194,no_enrollment,Graduate,STEM
24498,no_enrollment,Graduate,STEM
32774,no_enrollment,Graduate,STEM
15437,Full time course,Graduate,STEM
9829,no_enrollment,Masters,STEM
25757,no_enrollment,High School,
30272,Full time course,Graduate,STEM
32939,no_enrollment,High School,
943,no_enrollment,,
7049,Part time course,Graduate,STEM
22888,no_enrollment,Masters,STEM
7945,no_enrollment,Masters,STEM
13506,no_enrollment,Graduate,STEM
20145,Full time course,Masters,STEM
11773,no_enrollment,Primary School,
1056,no_enrollment,High School,
4423,no_enrollment,Graduate,Arts
8531,no_enrollment,Graduate,Humanities
6476,Full time course,Graduate,STEM
2381,no_enrollment,Masters,STEM
13024,Full time course,High School,
32750,no_enrollment,Graduate,STEM
24111,no_enrollment,Graduate,STEM
10323,no_enrollment,Graduate,STEM
2674,no_enrollment,Graduate,No Major
27280,no_enrollment,Graduate,STEM
2961,no_enrollment,Masters,STEM
28325,no_enrollment,Graduate,STEM
19524,no_enrollment,Masters,STEM
20054,no_enrollment,Masters,STEM
6417,no_enrollment,Masters,STEM
14473,Full time course,High School,
21767,no_enrollment,Graduate,STEM
18525,Full time course,,
31641,Full time course,Masters,STEM
386,no_enrollment,Graduate,STEM
3241,no_enrollment,Graduate,STEM
4149,no_enrollment,Masters,STEM
13519,no_enrollment,Masters,STEM
10146,no_enrollment,Graduate,STEM
431,no_enrollment,Graduate,STEM
8692,Part time course,Graduate,STEM
12863,Full time course,Masters,STEM
1012,Part time course,Masters,STEM
16704,Full time course,Graduate,STEM
24619,Full time course,High School,
122,,High School,
23256,no_enrollment,Masters,STEM
1917,no_enrollment,Masters,STEM
2561,no_enrollment,Masters,STEM
21665,no_enrollment,Graduate,STEM
29409,no_enrollment,High School,
19989,no_enrollment,High School,
23722,no_enrollment,Masters,STEM
7467,no_enrollment,High School,
11285,no_enrollment,Graduate,STEM
18054,no_enrollment,Graduate,STEM
20214,Part time course,High School,
9428,no_enrollment,Masters,STEM
28708,no_enrollment,Graduate,STEM
6622,no_enrollment,Graduate,Business Degree
9777,no_enrollment,Masters,STEM
24229,Full time course,Masters,STEM
6920,no_enrollment,High School,
24232,Full time course,Graduate,STEM
9891,no_enrollment,Masters,STEM
31954,no_enrollment,Graduate,STEM
7337,no_enrollment,Masters,STEM
8681,Full time course,High School,
18190,Full time course,High School,
4070,no_enrollment,Graduate,STEM
12085,no_enrollment,Graduate,STEM
10476,no_enrollment,Graduate,STEM
17811,Full time course,Graduate,STEM
18042,no_enrollment,Graduate,Arts
26920,no_enrollment,Masters,STEM
11877,Part time course,Masters,STEM
25670,no_enrollment,Masters,STEM
12132,no_enrollment,Graduate,STEM
32242,Part time course,Graduate,STEM
23334,no_enrollment,,
1596,no_enrollment,Graduate,No Major
6493,no_enrollment,Graduate,STEM
25788,no_enrollment,Graduate,Other
16795,no_enrollment,Masters,STEM
1987,no_enrollment,Graduate,STEM
20013,no_enrollment,Primary School,
10505,no_enrollment,Graduate,STEM
23777,no_enrollment,High School,
19415,no_enrollment,Phd,Humanities
4165,no_enrollment,Phd,Humanities
31214,Part time course,Graduate,STEM
11968,no_enrollment,Graduate,STEM
32338,Full time course,Masters,Other
16923,Full time course,Graduate,STEM
17852,no_enrollment,High School,
24117,no_enrollment,Masters,STEM
31664,Full time course,High School,
23052,Part time course,Graduate,STEM
31117,no_enrollment,Graduate,Other
10851,no_enrollment,Graduate,STEM
18953,Full time course,High School,
4055,no_enrollment,Graduate,STEM
21828,no_enrollment,Graduate,STEM
11731,,Graduate,STEM
1672,no_enrollment,Graduate,STEM
15710,no_enrollment,Masters,STEM
14524,no_enrollment,Graduate,STEM
16228,no_enrollment,High School,
16448,no_enrollment,Graduate,STEM
9369,Full time course,Graduate,STEM
13629,no_enrollment,Graduate,STEM
4434,no_enrollment,Graduate,STEM
20002,no_enrollment,Graduate,STEM
30749,no_enrollment,Graduate,STEM
905,no_enrollment,Graduate,STEM
11771,Full time course,Masters,STEM
5552,no_enrollment,Masters,STEM
26133,no_enrollment,Graduate,STEM
5369,Full time course,Graduate,STEM
18259,no_enrollment,Masters,STEM
4034,no_enrollment,Masters,STEM
30110,Full time course,High School,
32526,no_enrollment,Graduate,STEM
23937,no_enrollment,Graduate,STEM
313,no_enrollment,Graduate,STEM
3714,no_enrollment,Graduate,STEM
17798,Part time course,Graduate,STEM
12583,no_enrollment,Graduate,STEM
7086,no_enrollment,,
19588,no_enrollment,Masters,STEM
9042,no_enrollment,Masters,STEM
26881,no_enrollment,High School,
27010,Full time course,Graduate,STEM
12035,no_enrollment,Masters,STEM
29860,Part time course,High School,
23922,no_enrollment,Phd,Humanities
7648,no_enrollment,Graduate,STEM
1673,Full time course,Graduate,Other
12431,Full time course,Graduate,STEM
19178,Part time course,Graduate,STEM
15421,no_enrollment,Masters,STEM
32305,no_enrollment,Graduate,Other
27431,Full time course,High School,
1342,no_enrollment,Graduate,STEM
21363,no_enrollment,Graduate,STEM
3788,no_enrollment,Masters,STEM
21130,no_enrollment,Masters,STEM
11177,no_enrollment,Masters,STEM
10546,Full time course,High School,
9063,no_enrollment,Graduate,STEM
30691,no_enrollment,Graduate,Business Degree
22743,Part time course,Masters,STEM
1521,no_enrollment,Graduate,STEM
4754,no_enrollment,Graduate,STEM
24644,no_enrollment,Graduate,STEM
9523,Part time course,Graduate,STEM
30423,Full time course,Graduate,STEM
12795,Full time course,High School,
23533,Full time course,High School,
15839,no_enrollment,Graduate,STEM
4693,Part time course,Graduate,STEM
25858,Part time course,Masters,STEM
9959,no_enrollment,Masters,STEM
24773,no_enrollment,Graduate,STEM
14872,no_enrollment,Masters,STEM
25723,no_enrollment,Graduate,STEM
10057,Full time course,Masters,STEM
19930,no_enrollment,High School,
3206,no_enrollment,Graduate,STEM
12588,Full time course,Graduate,STEM
8035,,High School,
6115,no_enrollment,Graduate,STEM
6705,no_enrollment,Primary School,
17451,no_enrollment,Graduate,STEM
58,Full time course,High School,
3402,Full time course,Graduate,STEM
6639,no_enrollment,Graduate,STEM
15544,Full time course,High School,
28573,,Graduate,STEM
12506,no_enrollment,Masters,Business Degree
12496,no_enrollment,Graduate,STEM
7652,no_enrollment,Graduate,STEM
28858,no_enrollment,Graduate,STEM
19395,no_enrollment,Masters,STEM
11192,no_enrollment,Graduate,STEM
24767,no_enrollment,Graduate,STEM
1819,no_enrollment,Masters,STEM
13943,no_enrollment,Masters,Humanities
2865,no_enrollment,Masters,STEM
11805,no_enrollment,Masters,Arts
9815,no_enrollment,Graduate,STEM
3533,no_enrollment,High School,
20305,no_enrollment,High School,
21497,no_enrollment,Graduate,STEM
27628,Part time course,High School,
28744,no_enrollment,Graduate,STEM
9086,no_enrollment,Graduate,STEM
14382,no_enrollment,Graduate,STEM
5671,no_enrollment,Graduate,STEM
32972,no_enrollment,Graduate,STEM
28875,Full time course,Graduate,STEM
26666,Part time course,Graduate,STEM
4888,no_enrollment,Graduate,Other
7896,no_enrollment,High School,
3308,no_enrollment,Masters,STEM
15037,no_enrollment,Graduate,STEM
18680,no_enrollment,Masters,STEM
15290,no_enrollment,Graduate,STEM
28828,no_enrollment,Masters,STEM
27223,Full time course,Graduate,STEM
26125,no_enrollment,Graduate,STEM
21313,no_enrollment,Graduate,STEM
19050,Part time course,Phd,STEM
13005,no_enrollment,Graduate,STEM
21760,Part time course,Graduate,STEM
23827,no_enrollment,Graduate,STEM
16248,no_enrollment,Primary School,
15759,Full time course,Graduate,Arts
16794,Part time course,Graduate,STEM
24747,no_enrollment,Graduate,STEM
2755,no_enrollment,Graduate,STEM
3993,no_enrollment,Graduate,STEM
4419,no_enrollment,Graduate,STEM
12608,Part time course,Graduate,STEM
11732,no_enrollment,Phd,STEM
10510,no_enrollment,Graduate,Humanities
28014,Full time course,High School,
7989,no_enrollment,Graduate,STEM
16117,Full time course,Masters,STEM
20717,no_enrollment,Graduate,STEM
16739,no_enrollment,Masters,STEM
21829,no_enrollment,High School,
8034,no_enrollment,Graduate,STEM
23648,no_enrollment,,
444,no_enrollment,Graduate,STEM
29072,Full time course,Graduate,STEM
13070,no_enrollment,Graduate,STEM
33031,Full time course,High School,
28124,no_enrollment,Graduate,STEM
17404,no_enrollment,Masters,STEM
9543,no_enrollment,Graduate,STEM
14882,no_enrollment,Phd,STEM
3159,no_enrollment,Graduate,STEM
5581,no_enrollment,Graduate,STEM
25631,no_enrollment,Graduate,STEM
18806,no_enrollment,Masters,STEM
18382,Full time course,Graduate,STEM
21251,no_enrollment,Graduate,STEM
1529,no_enrollment,Graduate,STEM
12844,no_enrollment,Graduate,STEM
22704,no_enrollment,Graduate,STEM
30638,no_enrollment,Primary School,
2977,no_enrollment,Masters,STEM
14262,no_enrollment,Graduate,STEM
20738,Part time course,Graduate,STEM
29861,no_enrollment,Graduate,STEM
13756,Part time course,Graduate,STEM
2387,,Graduate,STEM
10846,no_enrollment,Masters,STEM
23394,Part time course,High School,
15249,Full time course,Graduate,Other
17820,Full time course,Graduate,STEM
32600,no_enrollment,Masters,STEM
10314,no_enrollment,Graduate,STEM
15346,no_enrollment,Graduate,STEM
9663,no_enrollment,Graduate,STEM
22851,no_enrollment,Masters,STEM
18839,no_enrollment,High School,
25997,no_enrollment,Graduate,Humanities
7799,Full time course,,
13017,no_enrollment,Graduate,STEM
22750,no_enrollment,Graduate,STEM
22784,no_enrollment,Graduate,STEM
18713,Full time course,Masters,STEM
15404,Full time course,Masters,Humanities
17054,no_enrollment,Graduate,STEM
22018,Full time course,Graduate,STEM
21836,Full time course,Graduate,STEM
11417,Full time course,Masters,STEM
22498,no_enrollment,Graduate,STEM
6957,no_enrollment,High School,
19258,no_enrollment,Graduate,STEM
16321,Full time course,Graduate,Other
12977,no_enrollment,Masters,Humanities
25189,no_enrollment,Graduate,STEM
10673,no_enrollment,Graduate,STEM
8144,Part time course,Graduate,STEM
20517,no_enrollment,Graduate,Humanities
26823,no_enrollment,Graduate,STEM
29855,no_enrollment,Graduate,STEM
25271,no_enrollment,Graduate,STEM
1721,no_enrollment,Graduate,STEM
4421,no_enrollment,Masters,STEM
16792,no_enrollment,Masters,STEM
3224,no_enrollment,Graduate,STEM
21931,no_enrollment,Graduate,STEM
23278,Full time course,Masters,STEM
22553,Full time course,Graduate,STEM
25467,no_enrollment,Masters,STEM
2543,no_enrollment,Graduate,STEM
23890,no_enrollment,Graduate,STEM
17151,no_enrollment,Graduate,STEM
15335,no_enrollment,High School,
22377,no_enrollment,Masters,STEM
14488,no_enrollment,Masters,STEM
3618,Full time course,Graduate,STEM
31495,no_enrollment,Graduate,STEM
17330,no_enrollment,Masters,STEM
4820,Full time course,Phd,STEM
11750,no_enrollment,Graduate,STEM
8158,no_enrollment,Graduate,STEM
23375,Full time course,High School,
32148,no_enrollment,Masters,Arts
1557,no_enrollment,Graduate,STEM
26384,no_enrollment,Graduate,STEM
22811,no_enrollment,Graduate,STEM
6164,no_enrollment,Masters,No Major
3289,no_enrollment,Graduate,STEM
47,no_enrollment,Graduate,STEM
20952,no_enrollment,Masters,STEM
12541,no_enrollment,High School,
11147,no_enrollment,Graduate,Humanities
22915,no_enrollment,Graduate,STEM
28697,Full time course,Graduate,STEM
20892,Full time course,Graduate,STEM
1278,no_enrollment,High School,
22796,Full time course,High School,
13521,no_enrollment,Graduate,STEM
31820,no_enrollment,Masters,STEM
31985,Part time course,High School,
20138,no_enrollment,Graduate,STEM
17913,no_enrollment,Graduate,STEM
7929,Part time course,Graduate,STEM
22466,no_enrollment,Masters,STEM
1903,no_enrollment,Masters,STEM
27528,no_enrollment,Graduate,STEM
20439,no_enrollment,Graduate,STEM
19512,Part time course,High School,
8857,no_enrollment,Masters,STEM
8453,no_enrollment,Masters,STEM
7197,no_enrollment,Masters,STEM
29534,no_enrollment,Graduate,STEM
3740,no_enrollment,Masters,STEM
1823,no_enrollment,Graduate,STEM
72,no_enrollment,Graduate,Business Degree
2134,no_enrollment,Graduate,STEM
29320,no_enrollment,Graduate,STEM
20022,no_enrollment,Graduate,Arts
16529,Full time course,Graduate,STEM
20584,no_enrollment,Masters,STEM
29838,no_enrollment,Graduate,STEM
1830,Full time course,Graduate,STEM
5158,no_enrollment,Graduate,STEM
32842,no_enrollment,Graduate,Arts
22872,no_enrollment,High School,
641,no_enrollment,Graduate,Arts
15003,no_enrollment,Phd,STEM
16383,no_enrollment,Masters,STEM
22503,Full time course,Graduate,STEM
2839,Full time course,Masters,STEM
2948,no_enrollment,Masters,STEM
18743,Full time course,Graduate,STEM
23264,no_enrollment,Phd,STEM
2571,no_enrollment,Graduate,STEM
7746,no_enrollment,Masters,STEM
29170,no_enrollment,,
15260,no_enrollment,Primary School,
30714,Full time course,Graduate,STEM
32332,no_enrollment,Graduate,STEM
3199,no_enrollment,Masters,Humanities
4887,no_enrollment,Graduate,STEM
10475,Full time course,Graduate,STEM
22059,no_enrollment,Graduate,STEM
11979,no_enrollment,Graduate,STEM
14007,no_enrollment,Graduate,STEM
1156,no_enrollment,Graduate,STEM
422,no_enrollment,Phd,STEM
29972,no_enrollment,Masters,STEM
20452,no_enrollment,Graduate,STEM
3860,Part time course,Graduate,STEM
12519,no_enrollment,Graduate,STEM
1801,no_enrollment,Graduate,STEM
8017,no_enrollment,Graduate,STEM
17889,Full time course,High School,
16610,no_enrollment,Graduate,STEM
28473,no_enrollment,Primary School,
18646,no_enrollment,Graduate,STEM
14954,no_enrollment,Graduate,STEM
26306,no_enrollment,Masters,STEM
4548,no_enrollment,Graduate,STEM
29459,no_enrollment,Masters,Other
